Date	S&P Price	Dividend	Earnings	CPI	DateFraction	Long Interest Rate GS10	Real Price	Real Dividend	Real Total Return Price	Real Earnings	Real TR Scaled Earnings	CAPE	TR CAPE	Excess CAPE Yield	Monthly Total Bond Returns	Real Total Bond Returns	10 Year Annualized Stock Real Return	10 Year Annualized Bonds Real Return	Real 10 Year Excess Annualized Returns
1910.07	8.64	0.46	0.74	9.90	1910.54	3.95	227.12	12.03	 1,627.54 	19.52	 139.87 	12.34		15.35		6.56%	1.00	6.35	-2.32%	-3.91%	1.59%				
1910.08	8.85	0.46	0.74	9.80	1910.62	3.95	234.90	12.21	 1,690.58 	19.64	 141.36 	12.75		15.86		6.33%	1.00	6.43	-2.79%	-3.76%	0.97%				
1910.09	8.91	0.46	0.74	9.70	1910.71	3.96	238.81	12.40	 1,726.16 	19.77	 142.88 	12.94		16.11		5.98%	1.00	6.51	-2.46%	-3.71%	1.25%				
1910.1	9.32	0.47	0.74	9.42	1910.79	3.96	257.36	12.84	 1,868.04 	20.30	 147.32 	13.92		17.34		5.25%	1.00	6.73	-3.11%	-3.94%	0.83%				
1910.11	9.31	0.47	0.73	9.23	1910.87	3.97	262.39	13.18	 1,912.49 	20.64	 150.47 	14.16		17.65		4.91%	1.00	6.89	-3.74%	-4.08%	0.35%				
1910.12	9.05	0.47	0.73	9.23	1910.96	3.97	255.06	13.25	 1,867.12 	20.57	 150.61 	13.74		17.14		5.25%	1.00	6.91	-4.15%	-3.88%	-0.27%				
1911.01	9.27	0.47	0.72	9.23	1911.04	3.98	261.26	13.25	 1,920.59 	20.24	 148.82 	14.05		17.53		4.96%	1.00	6.93	-3.75%	-3.68%	-0.08%				
1911.02	9.43	0.47	0.71	8.94	1911.12	3.98	274.25	13.67	 2,024.46 	20.55	 151.72 	14.72		18.37		4.44%	1.00	7.17	-3.96%	-3.61%	-0.35%				
1911.03	9.32	0.47	0.70	9.04	1911.21	3.99	268.20	13.53	 1,988.10 	20.00	 148.25 	14.37		17.94		4.71%	1.00	7.12	-3.92%	-3.39%	-0.53%				
1911.04	9.28	0.47	0.68	8.75	1911.29	3.99	275.76	13.97	 2,052.74 	20.30	 151.15 	14.75		18.43		4.33%	1.00	7.37	-4.03%	-3.54%	-0.49%				
1911.05	9.48	0.47	0.67	8.75	1911.37	3.99	281.70	13.97	 2,105.65 	19.96	 149.19 	15.05		18.81		4.19%	1.00	7.39	-3.71%	-3.26%	-0.45%				
1911.06	9.67	0.47	0.66	8.75	1911.46	3.99	287.35	13.97	 2,156.55 	19.61	 147.19 	15.33		19.16		4.07%	1.00	7.42	-4.63%	-3.15%	-1.48%				
1911.07	9.63	0.47	0.65	8.85	1911.54	4.00	283.08	13.82	 2,133.19 	19.06	 143.61 	15.08		18.86		4.15%	1.00	7.36	-4.55%	-3.04%	-1.51%				
1911.08	9.17	0.47	0.64	9.13	1911.62	4.00	261.13	13.38	 1,976.21 	18.13	 137.21 	13.90		17.39		4.91%	1.00	7.15	-3.88%	-2.68%	-1.20%				
1911.09	8.67	0.47	0.63	9.23	1911.71	4.00	244.35	13.25	 1,857.56 	17.61	 133.91 	13.00		16.28		5.39%	1.00	7.10	-2.88%	-2.41%	-0.47%				
1911.1	8.72	0.47	0.61	9.23	1911.79	4.00	245.76	13.25	 1,876.66 	17.29	 131.99 	13.07		16.38		5.34%	1.00	7.12	-2.79%	-2.35%	-0.44%				
1911.11	9.07	0.47	0.60	9.13	1911.87	4.01	258.29	13.38	 1,980.82 	17.13	 131.41 	13.73		17.23		4.75%	1.00	7.22	-2.70%	-2.34%	-0.36%				
1911.12	9.11	0.47	0.59	9.04	1911.96	4.01	262.16	13.53	 2,019.15 	16.98	 130.77 	13.93		17.49		4.41%	1.00	7.32	-2.44%	-2.33%	-0.11%				
1912.01	9.12	0.47	0.60	9.13	1912.04	4.01	259.71	13.41	 2,008.91 	17.06	 131.99 	13.79		17.34		4.70%	1.00	7.27	-2.12%	-1.94%	-0.18%				
1912.02	9.04	0.47	0.61	9.23	1912.12	4.05	254.78	13.29	 1,979.34 	17.14	 133.19 	13.53		17.02		4.91%	1.00	7.19	-1.71%	-1.81%	0.10%				
1912.03	9.30	0.47	0.62	9.42	1912.21	4.08	256.81	13.05	 2,003.57 	17.05	 133.03 	13.64		17.17		5.03%	1.00	7.05	-1.30%	-1.46%	0.16%				
1912.04	9.59	0.47	0.63	9.70	1912.29	4.12	257.03	12.69	 2,013.54 	16.80	 131.58 	13.65		17.20		5.16%	1.00	6.85	-0.72%	-1.14%	0.42%				
1912.05	9.58	0.47	0.64	9.70	1912.37	4.16	256.76	12.71	 2,019.73 	17.04	 134.04 	13.65		17.20		5.01%	1.00	6.85	-0.32%	-1.11%	0.79%				
1912.06	9.58	0.48	0.65	9.61	1912.46	4.19	259.31	12.86	 2,048.16 	17.46	 137.90 	13.79		17.38		4.68%	1.00	6.92	-0.51%	-1.19%	0.68%				
1912.07	9.59	0.48	0.65	9.61	1912.54	4.23	259.58	12.88	 2,058.78 	17.71	 140.44 	13.80		17.41		4.64%	1.00	6.92	-0.50%	-1.22%	0.72%				
1912.08	9.81	0.48	0.66	9.70	1912.62	4.27	262.93	12.78	 2,093.80 	17.78	 141.57 	13.98		17.65		4.72%	1.00	6.86	-0.13%	-0.98%	0.84%				
1912.09	9.86	0.48	0.67	9.80	1912.71	4.30	261.70	12.67	 2,092.45 	17.85	 142.72 	13.93		17.58		4.70%	1.00	6.80	0.18%	-0.85%	1.03%				
1912.1	9.84	0.48	0.68	9.80	1912.79	4.34	261.17	12.69	 2,096.66 	18.09	 145.25 	13.91		17.56		3.99%	1.00	6.80	0.36%	-0.89%	1.25%				
1912.11	9.73	0.48	0.69	9.80	1912.87	4.38	258.25	12.72	 2,081.73 	18.34	 147.80 	13.75		17.37		4.37%	1.00	6.81	-0.09%	-0.92%	0.83%				
1912.12	9.38	0.48	0.70	9.70	1912.96	4.41	251.40	12.86	 2,035.17 	18.76	 151.88 	13.39		16.92		4.31%	1.00	6.88	0.10%	-1.05%	1.15%				
1913.01	9.30	0.48	0.69	9.80	1913.04	4.45	246.84	12.74	 2,006.81 	18.43	 149.80 	13.15		16.62		4.40%	1.01	6.82	0.49%	-0.87%	1.36%				
1913.02	8.97	0.48	0.69	9.80	1913.12	4.43	238.08	12.74	 1,944.23 	18.27	 149.19 	12.68		16.04		4.71%	1.01	6.85	1.27%	-0.87%	2.15%				
1913.03	8.80	0.48	0.68	9.80	1913.21	4.40	233.57	12.74	 1,916.06 	18.11	 148.60 	12.44		15.75		5.22%	1.01	6.89	1.63%	-0.87%	2.50%				
1913.04	8.79	0.48	0.68	9.80	1913.29	4.38	233.30	12.74	 1,922.59 	17.96	 148.01 	12.43		15.74		5.25%	1.01	6.93	1.22%	-0.93%	2.15%				
1913.05	8.55	0.48	0.67	9.70	1913.37	4.35	229.27	12.87	 1,898.21 	17.99	 148.93 	12.22		15.49		5.54%	1.01	7.04	0.91%	-1.03%	1.94%				
1913.06	8.12	0.48	0.67	9.80	1913.46	4.33	215.52	12.74	 1,793.14 	17.65	 146.85 	11.49		14.58		6.19%	1.01	7.01	1.09%	-0.99%	2.08%				
1913.07	8.23	0.48	0.66	9.90	1913.54	4.31	216.23	12.61	 1,807.82 	17.32	 144.80 	11.53		14.65		6.29%	1.01	6.98	0.60%	-1.00%	1.60%				
1913.08	8.45	0.48	0.65	9.90	1913.62	4.28	222.01	12.61	 1,864.93 	17.16	 144.18 	11.85		15.06		6.08%	1.01	7.02	0.45%	-0.95%	1.39%				
1913.09	8.53	0.48	0.65	10.00	1913.71	4.26	221.87	12.49	 1,872.50 	16.84	 142.14 	11.84		15.07		6.10%	1.01	6.98	0.46%	-0.90%	1.37%				
1913.1	8.26	0.48	0.64	10.00	1913.79	4.23	214.85	12.49	 1,822.01 	16.69	 141.55 	11.47		14.61		6.51%	1.01	7.02	0.59%	-0.96%	1.55%				
1913.11	8.05	0.48	0.64	10.10	1913.87	4.21	207.32	12.36	 1,766.85 	16.37	 139.55 	11.07		14.12		7.07%	1.01	6.99	1.25%	-0.86%	2.11%				
1913.12	8.04	0.48	0.63	10.00	1913.96	4.18	209.13	12.49	 1,791.16 	16.39	 140.35 	11.17		14.27		6.91%	1.01	7.10	1.50%	-0.96%	2.46%				
1914.01	8.37	0.48	0.62	10.00	1914.04	4.16	217.71	12.36	 1,873.50 	16.15	 138.96 	11.64		14.88		6.34%	1.00	7.14	1.42%	-0.96%	2.38%				
1914.02	8.48	0.47	0.61	9.90	1914.12	4.17	222.80	12.35	 1,926.15 	16.07	 138.94 	11.91		15.24		5.80%	1.00	7.23	1.29%	-0.99%	2.28%				
1914.03	8.32	0.47	0.60	9.90	1914.21	4.17	218.60	12.22	 1,898.61 	15.83	 137.49 	11.69		14.97		6.07%	1.00	7.25	1.35%	-0.91%	2.27%				
1914.04	8.12	0.46	0.59	9.80	1914.29	4.18	215.52	12.21	 1,880.72 	15.75	 137.42 	11.52		14.78		6.20%	1.00	7.35	1.33%	-0.94%	2.26%				
1914.05	8.17	0.46	0.58	9.90	1914.37	4.19	214.66	11.95	 1,881.88 	15.35	 134.56 	11.48		14.74		6.57%	1.00	7.30	1.34%	-0.82%	2.16%				
1914.06	8.13	0.45	0.58	9.90	1914.46	4.19	213.61	11.82	 1,881.30 	15.11	 133.06 	11.43		14.69		6.60%	1.00	7.32	1.58%	-0.80%	2.39%				
1914.07	7.68	0.45	0.57	10.00	1914.54	4.20	199.76	11.57	 1,767.89 	14.72	 130.24 	10.69		13.77		7.30%	1.00	7.26	2.67%	-0.74%	3.42%				
1914.08	7.68	0.44	0.56	10.20	1914.62	4.21	195.85	11.22	 1,741.50 	14.20	 126.24 	10.49		13.53		7.55%	1.00	7.14	3.29%	-0.47%	3.76%				
1914.09	7.68	0.44	0.55	10.20	1914.71	4.21	195.85	11.09	 1,749.72 	13.96	 124.74 	10.50		13.56		7.42%	1.00	7.16	3.13%	-0.51%	3.64%				
1914.1	7.68	0.43	0.54	10.10	1914.79	4.22	197.79	11.07	 1,775.29 	13.86	 124.43 	10.61		13.72		7.21%	1.00	7.26	2.84%	-0.65%	3.49%				
1914.11	7.68	0.43	0.53	10.20	1914.87	4.23	195.85	10.84	 1,765.99 	13.50	 121.69 	10.52		13.62		7.16%	1.00	7.21	3.50%	-0.54%	4.04%				
1914.12	7.35	0.42	0.52	10.10	1914.96	4.23	189.29	10.82	 1,714.97 	13.39	 121.33 	10.17		13.19		7.38%	1.00	7.30	4.34%	-0.68%	5.01%				
1915.01	7.48	0.42	0.55	10.10	1915.04	4.24	192.64	10.84	 1,753.49 	14.16	 128.93 	10.36		13.46		7.19%	1.00	7.32	4.57%	-0.66%	5.23%				
1915.02	7.38	0.42	0.58	10.00	1915.12	4.22	191.96	10.97	 1,755.67 	15.09	 137.98 	10.33		13.44		7.13%	1.00	7.43	4.75%	-0.71%	5.46%				
1915.03	7.57	0.42	0.61	9.90	1915.21	4.21	198.89	11.10	 1,827.52 	16.03	 147.26 	10.71		13.94		6.82%	1.00	7.54	4.04%	-0.87%	4.91%				
1915.04	8.14	0.42	0.64	10.00	1915.29	4.19	211.73	11.01	 1,953.90 	16.65	 153.62 	11.40		14.86		6.37%	1.00	7.50	3.35%	-0.71%	4.06%				
1915.05	7.95	0.42	0.67	10.10	1915.37	4.18	204.74	10.92	 1,897.80 	17.25	 159.94 	11.03		14.38		6.90%	1.00	7.46	3.96%	-0.67%	4.64%				
1915.06	8.04	0.43	0.70	10.10	1915.46	4.16	207.06	10.95	 1,927.74 	18.03	 167.84 	11.15		14.55		6.81%	1.00	7.50	3.91%	-0.79%	4.70%				
1915.07	8.01	0.43	0.73	10.10	1915.54	4.15	206.29	10.97	 1,929.06 	18.80	 175.81 	11.11		14.50		6.86%	1.00	7.54	4.12%	-0.91%	5.03%				
1915.08	8.35	0.43	0.76	10.10	1915.62	4.13	215.04	10.99	 2,019.50 	19.57	 183.81 	11.58		15.11		6.40%	1.00	7.57	3.83%	-0.91%	4.74%				
1915.09	8.66	0.43	0.79	10.10	1915.71	4.11	223.02	11.01	 2,103.09 	20.35	 191.85 	12.01		15.66		6.22%	1.00	7.61	3.69%	-0.92%	4.60%				
1915.1	9.14	0.43	0.82	10.20	1915.79	4.10	233.08	10.92	 2,206.48 	20.91	 197.96 	12.55		16.35		5.98%	1.00	7.57	3.57%	-0.82%	4.39%				
1915.11	9.46	0.43	0.85	10.30	1915.87	4.08	238.90	10.84	 2,270.11 	21.47	 203.97 	12.86		16.74		5.79%	1.00	7.53	3.46%	-0.90%	4.35%				
1915.12	9.48	0.43	0.88	10.30	1915.96	4.07	239.40	10.86	 2,283.51 	22.22	 211.97 	12.88		16.75		5.68%	1.00	7.56	3.66%	-0.84%	4.51%				
1916.01	9.33	0.44	0.93	10.40	1916.04	4.05	233.35	11.02	 2,234.53 	23.36	 223.74 	12.54		16.30		6.00%	1.00	7.53	4.09%	-0.75%	4.84%				
1916.02	9.20	0.45	0.99	10.40	1916.12	4.07	230.10	11.30	 2,212.42 	24.72	 237.67 	12.35		16.03		6.11%	1.00	7.54	4.25%	-0.72%	4.97%				
1916.03	9.17	0.46	1.04	10.50	1916.21	4.08	227.16	11.46	 2,193.38 	25.81	 249.24 	12.18		15.79		6.31%	1.00	7.49	3.71%	-0.54%	4.25%				
1916.04	9.07	0.47	1.10	10.60	1916.29	4.10	222.57	11.61	 2,158.34 	26.92	 261.05 	11.91		15.42		6.57%	1.00	7.43	3.58%	-0.47%	4.04%				
1916.05	9.27	0.48	1.15	10.70	1916.37	4.11	225.35	11.77	 2,194.83 	27.98	 272.52 	12.03		15.55		6.46%	1.00	7.38	3.58%	-0.28%	3.86%				
1916.06	9.36	0.50	1.21	10.80	1916.46	4.13	225.43	11.92	 2,205.29 	29.02	 283.91 	12.00		15.49		6.56%	1.00	7.33	4.12%	-0.10%	4.22%				
1916.07	9.23	0.51	1.26	10.80	1916.54	4.14	222.30	12.18	 2,184.59 	30.32	 297.99 	11.79		15.21		7.04%	1.00	7.34	4.81%	0.04%	4.77%				
1916.08	9.30	0.52	1.31	10.90	1916.62	4.16	221.93	12.33	 2,191.07 	31.33	 309.34 	11.73		15.11		6.93%	1.00	7.29	5.29%	0.22%	5.07%				
1916.09	9.68	0.53	1.37	11.10	1916.71	4.17	226.83	12.36	 2,249.67 	32.06	 317.93 	11.94		15.36		6.83%	1.00	7.18	5.16%	0.38%	4.78%				
1916.1	9.98	0.54	1.42	11.30	1916.79	4.19	229.73	12.39	 2,288.58 	32.73	 326.09 	12.05		15.46		6.70%	1.00	7.07	4.72%	0.53%	4.20%				
1916.11	10.21	0.55	1.48	11.50	1916.87	4.20	230.93	12.42	 2,310.92 	33.38	 334.08 	12.05		15.44		6.75%	1.00	6.96	4.74%	0.68%	4.07%				
1916.12	9.80	0.56	1.53	11.60	1916.96	4.22	219.75	12.56	 2,209.47 	34.31	 344.95 	11.41		14.60		7.18%	1.00	6.91	5.50%	0.79%	4.70%				
1917.01	9.57	0.57	1.51	11.70	1917.04	4.23	212.76	12.69	 2,149.81 	33.55	 338.98 	10.99		14.04		7.70%	1.00	6.87	5.88%	1.02%	4.86%				
1917.02	9.03	0.58	1.49	12.00	1917.12	4.26	195.73	12.61	 1,988.41 	32.25	 327.66 	10.06		12.84		8.55%	1.00	6.71	7.02%	1.35%	5.67%				
1917.03	9.31	0.59	1.47	12.00	1917.21	4.29	201.80	12.84	 2,060.93 	31.82	 324.97 	10.33		13.17		8.38%	1.00	6.72	6.91%	1.43%	5.48%				
1917.04	9.17	0.60	1.45	12.60	1917.29	4.32	189.30	12.45	 1,943.88 	29.87	 306.74 	9.64		12.29		9.54%	1.00	6.40	7.84%	1.94%	5.90%				
1917.05	8.86	0.61	1.43	12.80	1917.37	4.34	180.04	12.48	 1,859.50 	28.98	 299.28 	9.14		11.65		10.03%	1.00	6.31	8.67%	2.06%	6.61%				
1917.06	9.04	0.63	1.41	13.00	1917.46	4.37	180.88	12.51	 1,878.85 	28.11	 292.01 	9.15		11.67		10.04%	1.00	6.22	8.62%	2.12%	6.50%				
1917.07	8.79	0.64	1.38	12.80	1917.54	4.40	178.62	12.92	 1,866.62 	28.12	 293.90 	9.00		11.49		10.03%	1.00	6.33	9.16%	2.15%	7.01%				
1917.08	8.53	0.65	1.36	13.00	1917.62	4.43	170.67	12.94	 1,794.81 	27.27	 286.79 	8.57		10.95		10.72%	1.00	6.24	10.26%	2.38%	7.88%				
1917.09	8.12	0.66	1.34	13.30	1917.71	4.46	158.80	12.86	 1,681.27 	26.27	 278.07 	7.95		10.17		11.84%	1.00	6.11	11.58%	2.57%	9.01%				
1917.1	7.68	0.67	1.32	13.50	1917.79	4.49	147.97	12.88	 1,577.97 	25.47	 271.62 	7.39		9.47		12.82%	1.00	6.03	12.09%	2.68%	9.42%				
1917.11	7.04	0.68	1.30	13.50	1917.87	4.51	135.64	13.09	 1,458.10 	25.07	 269.46 	6.75		8.69		14.50%	1.00	6.04	13.34%	2.75%	10.59%				
1917.12	6.80	0.69	1.28	13.70	1917.96	4.54	129.11	13.10	 1,399.57 	24.30	 263.45 	6.41		8.28		15.63%	1.00	5.96	14.12%	2.92%	11.20%				
1918.01	7.21	0.68	1.26	14.00	1918.04	4.57	133.96	12.63	 1,463.57 	23.34	 254.96 	6.64		8.60		15.41%	1.00	5.84	13.69%	3.15%	10.54%				
1918.02	7.43	0.67	1.23	14.10	1918.12	4.56	137.06	12.36	 1,508.78 	22.73	 250.18 	6.78		8.81		15.29%	1.00	5.82	13.39%	3.31%	10.07%				
1918.03	7.28	0.66	1.21	14.00	1918.21	4.56	135.26	12.26	 1,500.13 	22.44	 248.92 	6.69		8.70		15.44%	1.00	5.89	14.09%	3.20%	10.88%				
1918.04	7.21	0.65	1.18	14.20	1918.29	4.55	132.07	11.91	 1,475.78 	21.67	 242.14 	6.52		8.51		15.85%	1.00	5.83	15.01%	3.31%	11.70%				
1918.05	7.44	0.64	1.16	14.50	1918.37	4.55	133.46	11.48	 1,502.04 	20.79	 233.99 	6.58		8.61		15.94%	1.00	5.73	15.13%	3.44%	11.70%				
1918.06	7.45	0.63	1.14	14.70	1918.46	4.54	131.82	11.15	 1,494.05 	20.08	 227.62 	6.50		8.52		16.29%	1.00	5.68	14.72%	3.60%	11.12%				
1918.07	7.51	0.62	1.11	15.10	1918.54	4.54	129.37	10.68	 1,476.28 	19.14	 218.39 	6.37		8.38		16.76%	1.00	5.55	14.99%	3.85%	11.14%				
1918.08	7.58	0.61	1.09	15.40	1918.62	4.53	128.03	10.30	 1,470.81 	18.36	 210.92 	6.30		8.31		17.15%	1.00	5.47	15.44%	4.02%	11.42%				
1918.09	7.54	0.60	1.06	15.70	1918.71	4.52	124.92	9.94	 1,444.61 	17.61	 203.66 	6.15		8.12		17.76%	1.00	5.39	16.33%	4.07%	12.27%				
1918.1	7.86	0.59	1.04	16.00	1918.79	4.52	127.78	9.59	 1,486.92 	16.87	 196.36 	6.29		8.33		17.48%	1.00	5.31	16.34%	4.29%	12.05%				
1918.11	8.06	0.58	1.01	16.30	1918.87	4.51	128.62	9.26	 1,505.67 	16.18	 189.42 	6.33		8.40		17.46%	1.00	5.23	16.99%	4.45%	12.54%				
1918.12	7.90	0.57	0.99	16.50	1918.96	4.51	124.54	8.99	 1,466.66 	15.61	 183.80 	6.13		8.15		18.00%	1.00	5.19	17.45%	4.61%	12.84%				
1919.01	7.85	0.57	0.99	16.50	1919.04	4.50	123.75	8.93	 1,466.15 	15.53	 183.97 	6.10		8.12		18.21%	1.00	5.21	18.33%	4.58%	13.75%				
1919.02	7.88	0.56	0.98	16.20	1919.12	4.54	126.52	9.04	 1,507.93 	15.74	 187.53 	6.24		8.33		17.50%	1.00	5.31	18.09%	4.43%	13.66%				
1919.03	8.12	0.56	0.98	16.40	1919.21	4.58	128.79	8.88	 1,543.73 	15.46	 185.36 	6.36		8.50		17.29%	1.00	5.25	18.12%	4.67%	13.45%				
1919.04	8.39	0.56	0.97	16.70	1919.29	4.62	130.68	8.67	 1,575.07 	15.11	 182.10 	6.46		8.65		16.98%	1.00	5.16	17.92%	4.96%	12.95%				
1919.05	8.97	0.55	0.97	16.90	1919.37	4.66	138.06	8.52	 1,672.58 	14.85	 179.94 	6.83		9.16		16.11%	1.00	5.10	17.35%	5.07%	12.28%				
1919.06	9.21	0.55	0.96	16.90	1919.46	4.70	141.75	8.47	 1,725.88 	14.78	 179.90 	7.02		9.43		15.57%	1.00	5.11	17.17%	5.06%	12.11%				
1919.07	9.51	0.55	0.96	17.40	1919.54	4.74	142.16	8.17	 1,739.18 	14.28	 174.65 	7.05		9.48		15.77%	1.00	4.96	17.98%	5.29%	12.69%				
1919.08	8.87	0.54	0.95	17.70	1919.62	4.77	130.35	7.98	 1,602.78 	13.96	 171.66 	6.48		8.71		17.06%	1.00	4.88	19.64%	5.51%	14.13%				
1919.09	9.01	0.54	0.95	17.80	1919.71	4.81	131.66	7.89	 1,627.02 	13.81	 170.65 	6.56		8.83		16.79%	1.00	4.86	19.96%	5.61%	14.34%				
1919.1	9.47	0.54	0.94	18.10	1919.79	4.85	136.09	7.71	 1,689.68 	13.51	 167.72 	6.79		9.15		16.19%	1.00	4.79	18.21%	5.83%	12.38%				
1919.11	9.19	0.53	0.94	18.50	1919.87	4.89	129.21	7.50	 1,612.03 	13.15	 164.01 	6.47		8.72		17.03%	1.00	4.69	15.21%	6.11%	9.11%				
1919.12	8.92	0.53	0.93	18.90	1919.96	4.93	122.76	7.29	 1,539.14 	12.80	 160.47 	6.16		8.32		17.88%	1.00	4.59	16.31%	6.44%	9.88%				
1920.01	8.83	0.53	0.92	19.30	1920.04	4.97	119.00	7.12	 1,499.47 	12.39	 156.09 	5.99		8.09		18.63%	1.00	4.50	16.90%	6.76%	10.13%				
1920.02	8.10	0.53	0.91	19.50	1920.12	4.98	108.05	7.03	 1,368.77 	12.12	 153.49 	5.46		7.38		20.37%	1.00	4.47	18.80%	6.93%	11.87%				
1920.03	8.67	0.53	0.90	19.70	1920.21	4.99	114.47	6.93	 1,457.54 	11.85	 150.88 	5.80		7.86		19.18%	1.00	4.44	18.60%	7.09%	11.51%				
1920.04	8.60	0.52	0.89	20.30	1920.29	5.00	110.19	6.71	 1,410.15 	11.36	 145.39 	5.60		7.60		20.00%	1.00	4.32	19.70%	7.34%	12.36%				
1920.05	8.06	0.52	0.88	20.60	1920.37	5.01	101.77	6.59	 1,309.38 	11.06	 142.28 	5.19		7.05		21.77%	1.00	4.27	19.96%	7.55%	12.41%				
1920.06	7.92	0.52	0.87	20.90	1920.46	5.02	98.57	6.47	 1,275.11 	10.77	 139.26 	5.04		6.86		22.57%	1.00	4.23	19.12%	7.76%	11.36%				
1920.07	7.91	0.52	0.85	20.80	1920.54	5.03	98.92	6.48	 1,286.61 	10.68	 138.94 	5.08		6.93		22.36%	1.00	4.26	18.94%	7.82%	11.12%				
1920.08	7.60	0.52	0.84	20.30	1920.62	5.04	97.38	6.62	 1,273.81 	10.81	 141.34 	5.02		6.86		22.43%	1.00	4.38	19.03%	7.61%	11.41%				
1920.09	7.87	0.52	0.83	20.00	1920.71	5.05	102.35	6.70	 1,346.15 	10.83	 142.40 	5.30		7.25		21.33%	1.00	4.46	18.34%	7.38%	10.96%				
1920.1	7.88	0.51	0.82	19.90	1920.79	5.06	103.00	6.71	 1,361.99 	10.74	 142.02 	5.35		7.33		21.39%	1.00	4.50	16.59%	7.38%	9.21%				
1920.11	7.48	0.51	0.81	19.80	1920.87	5.07	98.26	6.72	 1,306.79 	10.65	 141.65 	5.13		7.04		22.37%	1.00	4.54	16.32%	7.38%	8.94%				
1920.12	6.81	0.51	0.80	19.40	1920.96	5.08	91.31	6.84	 1,221.85 	10.73	 143.54 	4.78		6.58		23.53%	1.00	4.65	16.57%	7.35%	9.23%				
1921.01	7.11	0.51	0.76	19.00	1921.04	5.09	97.34	6.92	 1,310.25 	10.37	 139.59 	5.12		7.06		21.92%	1.01	4.76	16.31%	7.25%	9.06%				
1921.02	7.06	0.50	0.72	18.40	1921.12	5.02	99.80	7.09	 1,351.42 	10.11	 136.86 	5.27		7.29		21.41%	1.01	4.96	17.01%	6.94%	10.07%				
1921.03	6.88	0.50	0.67	18.30	1921.21	4.96	97.79	7.07	 1,332.14 	9.56	 130.21 	5.19		7.19		21.61%	1.01	5.04	17.53%	6.86%	10.67%				
1921.04	6.91	0.49	0.63	18.10	1921.29	4.89	99.30	7.09	 1,360.78 	9.05	 124.07 	5.30		7.35		21.52%	1.01	5.14	16.24%	6.72%	9.53%				
1921.05	7.12	0.49	0.59	17.70	1921.37	4.83	104.63	7.19	 1,442.03 	8.63	 118.99 	5.61		7.80		20.30%	1.01	5.31	14.61%	6.52%	8.09%				
1921.06	6.55	0.49	0.55	17.60	1921.46	4.76	96.80	7.17	 1,342.36 	8.05	 111.69 	5.22		7.27		21.64%	1.01	5.39	15.27%	6.51%	8.76%				
1921.07	6.53	0.48	0.50	17.70	1921.54	4.70	95.96	7.07	 1,338.86 	7.38	 103.03 	5.20		7.26		21.72%	1.01	5.40	15.74%	6.48%	9.26%				
1921.08	6.45	0.48	0.46	17.70	1921.62	4.63	94.79	7.01	 1,330.60 	6.76	 94.90 	5.16		7.23		21.59%	1.01	5.45	15.52%	6.39%	9.13%				
1921.09	6.61	0.47	0.42	17.50	1921.71	4.56	98.25	7.02	 1,387.41 	6.21	 87.63 	5.38		7.55		20.64%	1.01	5.57	13.34%	6.25%	7.09%				
1921.1	6.70	0.47	0.38	17.50	1921.79	4.50	99.58	6.96	 1,414.49 	5.57	 79.17 	5.48		7.71		20.36%	1.01	5.62	11.66%	6.23%	5.43%				
1921.11	7.06	0.46	0.33	17.40	1921.87	4.43	105.54	6.94	 1,507.27 	4.97	 70.99 	5.84		8.24		19.35%	1.01	5.70	11.33%	6.22%	5.11%				
1921.12	7.31	0.46	0.29	17.30	1921.96	4.37	109.91	6.92	 1,577.90 	4.36	 62.60 	6.11		8.65		18.70%	1.01	5.78	8.71%	6.15%	2.56%				
1922.01	7.30	0.46	0.32	16.90	1922.04	4.30	112.36	7.14	 1,621.59 	4.98	 71.82 	6.29		8.92		17.95%	1.00	5.97	8.54%	6.03%	2.51%				
1922.02	7.46	0.47	0.36	16.90	1922.12	4.31	114.82	7.21	 1,665.80 	5.49	 79.65 	6.46		9.19		17.41%	1.00	5.99	8.39%	6.21%	2.18%				
1922.03	7.74	0.47	0.39	16.70	1922.21	4.31	120.55	7.36	 1,757.91 	6.07	 88.58 	6.82		9.72		16.24%	1.00	6.08	8.01%	6.18%	1.82%				
1922.04	8.21	0.48	0.42	16.70	1922.29	4.32	127.87	7.42	 1,873.68 	6.59	 96.61 	7.27		10.38		15.01%	1.00	6.10	4.59%	6.28%	-1.69%				
1922.05	8.53	0.48	0.46	16.70	1922.37	4.32	132.86	7.49	 1,955.86 	7.11	 104.72 	7.59		10.85		14.43%	1.00	6.12	3.05%	6.46%	-3.42%				
1922.06	8.45	0.49	0.49	16.70	1922.46	4.33	131.61	7.55	 1,946.78 	7.63	 112.89 	7.56		10.82		14.59%	1.00	6.14	1.81%	6.57%	-4.76%				
1922.07	8.51	0.49	0.52	16.80	1922.54	4.33	131.76	7.57	 1,958.27 	8.10	 120.42 	7.60		10.89		14.57%	1.00	6.13	2.36%	6.65%	-4.30%				
1922.08	8.83	0.49	0.56	16.60	1922.62	4.34	138.36	7.73	 2,065.96 	8.72	 130.25 	8.02		11.50		13.65%	1.00	6.22	6.19%	6.63%	-0.44%				
1922.09	9.06	0.50	0.59	16.60	1922.71	4.34	141.96	7.80	 2,129.48 	9.24	 138.67 	8.27		11.86		13.17%	1.00	6.24	7.00%	6.73%	0.27%				
